ts_code,symbol,name,list_date,delist_date
JM1903.DCE,JM1903,½¹Ãº1903,20180315,20190314
L1903.DCE,L1903,ËÜÁÏ1903,20180315,20190314
M1903.DCE,M1903,¶¹ÆÉ1903,20180315,20190314
P1903.DCE,P1903,×ØéµÓÍ1903,20180315,20190314
PP1903.DCE,PP1903,¾Û±ûÏ©1903,20180315,20190314
V1903.DCE,V1903,PVC1903,20180315,20190314
Y1903.DCE,Y1903,¶¹ÓÍ1903,20180315,20190314
B0603.DCE,B0603,¶¹¶þ0603,20050315,20060314
JD1903.DCE,JD1903,¼¦µ°1903,20180328,20190326
P0909.DCE,P0909,×ØéµÓÍ0909,20080916,20090914
A0105.DCE,A0105,¶¹Ò»0105,20000522,20010521
C0805.DCE,C0805,ÓñÃ×0805,20070522,20080516
B1904.DCE,B1904,¶¹¶þ1904,20180418,20190415
L1005.DCE,L1005,ËÜÁÏ1005,20090518,20100517
P1005.DCE,P1005,×ØéµÓÍ1005,20090518,20100517
V0909.DCE,V0909,PVC0909,20090525,20090914
V0910.DCE,V0910,PVC0910,20090525,20091022
V0912.DCE,V0912,PVC0912,20090525,20091214
V1002.DCE,V1002,PVC1002,20090525,20100212
V1003.DCE,V1003,PVC1003,20090525,20100312
A0301.DCE,A0301,¶¹Ò»0301,20020121,20030115
A0409.DCE,A0409,¶¹Ò»0409,20030317,20040914
V1006.DCE,V1006,PVC1006,20090615,20100617
L1006.DCE,L1006,ËÜÁÏ1006,20090615,20100617
A0009.DCE,A0009,¶¹Ò»0009,19990915,20000914
A0201.DCE,A0201,¶¹Ò»0201,20010116,20020118
Y0808.DCE,Y0808,¶¹ÓÍ0808,20070815,20080814
BB1906.DCE,BB1906,½ººÏ°å1906,20180615,20190617
FB1906.DCE,FB1906,ÏËÎ¬°å1906,20180615,20190617
I1906.DCE,I1906,Ìú¿óÊ¯1906,20180615,20190617
J1906.DCE,J1906,½¹Ì¿1906,20180615,20190617
JM1906.DCE,JM1906,½¹Ãº1906,20180615,20190617
L1906.DCE,L1906,ËÜÁÏ1906,20180615,20190617
P1906.DCE,P1906,×ØéµÓÍ1906,20180615,20190617
PP1906.DCE,PP1906,¾Û±ûÏ©1906,20180615,20190617
V1906.DCE,V1906,PVC1906,20180615,20190617
B1906.DCE,B1906,¶¹¶þ1906,20180615,20190617
Y1007.DCE,Y1007,¶¹ÓÍ1007,20090715,20100714
L1007.DCE,L1007,ËÜÁÏ1007,20090715,20100714
M1007.DCE,M1007,¶¹ÆÉ1007,20090715,20100714
P1001.DCE,P1001,×ØéµÓÍ1001,20090119,20100115
A2001.DCE,A2001,¶¹Ò»2001,20180716,20200115
B1907.DCE,B1907,¶¹¶þ1907,20180716,20190712
BB1907.DCE,BB1907,½ººÏ°å1907,20180716,20190712
C1907.DCE,C1907,ÓñÃ×1907,20180716,20190712
CS1907.DCE,CS1907,ÓñÃ×µí·Û1907,20180716,20190712
FB1907.DCE,FB1907,ÏËÎ¬°å1907,20180716,20190712
I1907.DCE,I1907,Ìú¿óÊ¯1907,20180716,20190712
J1907.DCE,J1907,½¹Ì¿1907,20180716,20190712
JM1907.DCE,JM1907,½¹Ãº1907,20180716,20190712
L1907.DCE,L1907,ËÜÁÏ1907,20180716,20190712
M1907.DCE,M1907,¶¹ÆÉ1907,20180716,20190712
P1907.DCE,P1907,×ØéµÓÍ1907,20180716,20190712
PP1907.DCE,PP1907,¾Û±ûÏ©1907,20180716,20190712
V1907.DCE,V1907,PVC1907,20180716,20190712
Y1907.DCE,Y1907,¶¹ÓÍ1907,20180716,20190712
M1008.DCE,M1008,¶¹ÆÉ1008,20090817,20100813
Y1008.DCE,Y1008,¶¹ÓÍ1008,20090817,20100813
Y0701.DCE,Y0701,¶¹ÓÍ0701,20060315,20070117
B0905.DCE,B0905,¶¹¶þ0905,20080519,20090515
B1908.DCE,B1908,¶¹¶þ1908,20180815,20190814
BB1908.DCE,BB1908,½ººÏ°å1908,20180815,20190814
FB1908.DCE,FB1908,ÏËÎ¬°å1908,20180815,20190814
I1908.DCE,I1908,Ìú¿óÊ¯1908,20180815,20190814
J1908.DCE,J1908,½¹Ì¿1908,20180815,20190814
JM1908.DCE,JM1908,½¹Ãº1908,20180815,20190814
L1908.DCE,L1908,ËÜÁÏ1908,20180815,20190814
M1908.DCE,M1908,¶¹ÆÉ1908,20180815,20190814
P1908.DCE,P1908,×ØéµÓÍ1908,20180815,20190814
PP1908.DCE,PP1908,¾Û±ûÏ©1908,20180815,20190814
V1908.DCE,V1908,PVC1908,20180815,20190814
Y1908.DCE,Y1908,¶¹ÓÍ1908,20180815,20190814
P1009.DCE,P1009,×ØéµÓÍ1009,20090915,20100914
B1909.DCE,B1909,¶¹¶þ1909,20180917,20190916
BB1909.DCE,BB1909,½ººÏ°å1909,20180917,20190916
C1909.DCE,C1909,ÓñÃ×1909,20180917,20190916
CS1909.DCE,CS1909,ÓñÃ×µí·Û1909,20180917,20190916
FB1909.DCE,FB1909,ÏËÎ¬°å1909,20180917,20190916
I1909.DCE,I1909,Ìú¿óÊ¯1909,20180917,20190916
J1909.DCE,J1909,½¹Ì¿1909,20180917,20190916
JM1909.DCE,JM1909,½¹Ãº1909,20180917,20190916
L1909.DCE,L1909,ËÜÁÏ1909,20180917,20190916
M1909.DCE,M1909,¶¹ÆÉ1909,20180917,20190916
P1909.DCE,P1909,×ØéµÓÍ1909,20180917,20190916
PP1909.DCE,PP1909,¾Û±ûÏ©1909,20180917,20190916
V1909.DCE,V1909,PVC1909,20180917,20190916
Y1909.DCE,Y1909,¶¹ÓÍ1909,20180917,20190916
M0505.DCE,M0505,¶¹ÆÉ0505,20040524,20050520
P1010.DCE,P1010,×ØéµÓÍ1010,20091023,20101021
A1105.DCE,A1105,¶¹Ò»1105,20091116,20110516
M1011.DCE,M1011,¶¹ÆÉ1011,20091116,20101112
Y1011.DCE,Y1011,¶¹ÓÍ1011,20091116,20101112
BB1910.DCE,BB1910,½ººÏ°å1910,20181022,20191021
FB1910.DCE,FB1910,ÏËÎ¬°å1910,20181022,20191021
I1910.DCE,I1910,Ìú¿óÊ¯1910,20181022,20191021
J1910.DCE,J1910,½¹Ì¿1910,20181022,20191021
JM1910.DCE,JM1910,½¹Ãº1910,20181022,20191021
L1910.DCE,L1910,ËÜÁÏ1910,20181022,20191021
P1910.DCE,P1910,×ØéµÓÍ1910,20181022,20191021
PP1910.DCE,PP1910,¾Û±ûÏ©1910,20181022,20191021
V1910.DCE,V1910,PVC1910,20181022,20191021
B1910.DCE,B1910,¶¹¶þ1910,20181022,20191021
JD1910.DCE,JD1910,¼¦µ°1910,20181029,20191028
A0605.DCE,A0605,¶¹Ò»0605,20041115,20060519
L1012.DCE,L1012,ËÜÁÏ1012,20091215,20101214
M1012.DCE,M1012,¶¹ÆÉ1012,20091215,20101214
P1012.DCE,P1012,×ØéµÓÍ1012,20091215,20101214
V1012.DCE,V1012,PVC1012,20091215,20101214
Y1012.DCE,Y1012,¶¹ÓÍ1012,20091215,20101214
JD1911.DCE,JD1911,¼¦µ°1911,20181128,20191126
EG1906.DCE,EG1906,ÒÒ¶þ´¼1906,20181210,20190625
EG1907.DCE,EG1907,ÒÒ¶þ´¼1907,20181210,20190726
EG1908.DCE,EG1908,ÒÒ¶þ´¼1908,20181210,20190827
EG1909.DCE,EG1909,ÒÒ¶þ´¼1909,20181210,20190925
EG1910.DCE,EG1910,ÒÒ¶þ´¼1910,20181210,20191028
EG1911.DCE,EG1911,ÒÒ¶þ´¼1911,20181210,20191126
B1912.DCE,B1912,¶¹¶þ1912,20181217,20191213
BB1912.DCE,BB1912,½ººÏ°å1912,20181217,20191213
FB1912.DCE,FB1912,ÏËÎ¬°å1912,20181217,20191213
I1912.DCE,I1912,Ìú¿óÊ¯1912,20181217,20191213
J1912.DCE,J1912,½¹Ì¿1912,20181217,20191213
JM1912.DCE,JM1912,½¹Ãº1912,20181217,20191213
L1912.DCE,L1912,ËÜÁÏ1912,20181217,20191213
M1912.DCE,M1912,¶¹ÆÉ1912,20181217,20191213
P1912.DCE,P1912,×ØéµÓÍ1912,20181217,20191213
PP1912.DCE,PP1912,¾Û±ûÏ©1912,20181217,20191213
V1912.DCE,V1912,PVC1912,20181217,20191213
Y1912.DCE,Y1912,¶¹ÓÍ1912,20181217,20191213
A1107.DCE,A1107,¶¹Ò»1107,20100118,20110714
B1101.DCE,B1101,¶¹¶þ1101,20100118,20110117
P1101.DCE,P1101,×ØéµÓÍ1101,20100118,20110117
V1101.DCE,V1101,PVC1101,20100118,20110117
Y1101.DCE,Y1101,¶¹ÓÍ1101,20100118,20110117
EG1912.DCE,EG1912,ÒÒ¶þ´¼1912,20181226,20191226
JD1912.DCE,JD1912,¼¦µ°1912,20181226,20191226
A1005.DCE,A1005,¶¹Ò»1005,20081117,20100517
B2001.DCE,B2001,¶¹¶þ2001,20190116,20200115
BB2001.DCE,BB2001,½ººÏ°å2001,20190116,20200115
FB2001.DCE,FB2001,ÏËÎ¬°å2001,20190116,20200115
I2001.DCE,I2001,Ìú¿óÊ¯2001,20190116,20200115
J2001.DCE,J2001,½¹Ì¿2001,20190116,20200115
JM2001.DCE,JM2001,½¹Ãº2001,20190116,20200115
L2001.DCE,L2001,ËÜÁÏ2001,20190116,20200115
P2001.DCE,P2001,×ØéµÓÍ2001,20190116,20200115
PP2001.DCE,PP2001,¾Û±ûÏ©2001,20190116,20200115
V2001.DCE,V2001,PVC2001,20190116,20200115
M2001.DCE,M2001,¶¹ÆÉ2001,20190116,20200115
Y2001.DCE,Y2001,¶¹ÓÍ2001,20190116,20200115
C2001.DCE,C2001,ÓñÃ×2001,20190116,20200115
CS2001.DCE,CS2001,ÓñÃ×µí·Û2001,20190116,20200115
B1103.DCE,B1103,¶¹¶þ1103,20100315,20110314
A1109.DCE,A1109,¶¹Ò»1109,20100315,20110915
A0909.DCE,A0909,¶¹Ò»0909,20080317,20090914
B2002.DCE,B2002,¶¹¶þ2002,20190222,20200214
BB2002.DCE,BB2002,½ººÏ°å2002,20190222,20200214
FB2002.DCE,FB2002,ÏËÎ¬°å2002,20190222,20200214
I2002.DCE,I2002,Ìú¿óÊ¯2002,20190222,20200214
J2002.DCE,J2002,½¹Ì¿2002,20190222,20200214
JM2002.DCE,JM2002,½¹Ãº2002,20190222,20200214
L2002.DCE,L2002,ËÜÁÏ2002,20190222,20200214
P2002.DCE,P2002,×ØéµÓÍ2002,20190222,20200214
PP2002.DCE,PP2002,¾Û±ûÏ©2002,20190222,20200214
V2002.DCE,V2002,PVC2002,20190222,20200214
EG2002.DCE,EG2002,ÒÒ¶þ´¼2002,20190226,20200225
EG2003.DCE,EG2003,ÒÒ¶þ´¼2003,20190327,20200326
JD2003.DCE,JD2003,¼¦µ°2003,20190327,20200326
Y0705.DCE,Y0705,¶¹ÓÍ0705,20060522,20070521
M0307.DCE,M0307,¶¹ÆÉ0307,20020715,20030714
P1105.DCE,P1105,×ØéµÓÍ1105,20100518,20110516
V1105.DCE,V1105,PVC1105,20100518,20110516
C1105.DCE,C1105,ÓñÃ×1105,20100518,20110516
V2004.DCE,V2004,PVC2004,20190416,20200415
EG2004.DCE,EG2004,ÒÒ¶þ´¼2004,20190426,20200427
JD2004.DCE,JD2004,¼¦µ°2004,20190426,20200427
A2005.DCE,A2005,¶¹Ò»2005,20190520,20200519
B2005.DCE,B2005,¶¹¶þ2005,20190520,20200519
BB2005.DCE,BB2005,½ººÏ°å2005,20190520,20200519
C2005.DCE,C2005,ÓñÃ×2005,20190520,20200519
CS2005.DCE,CS2005,ÓñÃ×µí·Û2005,20190520,20200519
FB2005.DCE,FB2005,ÏËÎ¬°å2005,20190520,20200519
I2005.DCE,I2005,Ìú¿óÊ¯2005,20190520,20200519
J2005.DCE,J2005,½¹Ì¿2005,20190520,20200519
JM2005.DCE,JM2005,½¹Ãº2005,20190520,20200519
L2005.DCE,L2005,ËÜÁÏ2005,20190520,20200519
M2005.DCE,M2005,¶¹ÆÉ2005,20190520,20200519
P2005.DCE,P2005,×ØéµÓÍ2005,20190520,20200519
PP2005.DCE,PP2005,¾Û±ûÏ©2005,20190520,20200519
V2005.DCE,V2005,PVC2005,20190520,20200519
Y2005.DCE,Y2005,¶¹ÓÍ2005,20190520,20200519
A1201.DCE,A1201,¶¹Ò»1201,20100715,20120117
L1107.DCE,L1107,ËÜÁÏ1107,20100715,20110714
B2006.DCE,B2006,¶¹¶þ2006,20190618,20200612
BB2006.DCE,BB2006,½ººÏ°å2006,20190618,20200612
FB2006.DCE,FB2006,ÏËÎ¬°å2006,20190618,20200612
I2006.DCE,I2006,Ìú¿óÊ¯2006,20190618,20200612
J2006.DCE,J2006,½¹Ì¿2006,20190618,20200612
JM2006.DCE,JM2006,½¹Ãº2006,20190618,20200612
L2006.DCE,L2006,ËÜÁÏ2006,20190618,20200612
P2006.DCE,P2006,×ØéµÓÍ2006,20190618,20200612
PP2006.DCE,PP2006,¾Û±ûÏ©2006,20190618,20200612
V2006.DCE,V2006,PVC2006,20190618,20200612
EG2006.DCE,EG2006,ÒÒ¶þ´¼2006,20190626,20200623
JD2006.DCE,JD2006,¼¦µ°2006,20190626,20200623
A2007.DCE,A2007,¶¹Ò»2007,20190715,20200714
B2007.DCE,B2007,¶¹¶þ2007,20190715,20200714
BB2007.DCE,BB2007,½ººÏ°å2007,20190715,20200714
C2007.DCE,C2007,ÓñÃ×2007,20190715,20200714
CS2007.DCE,CS2007,ÓñÃ×µí·Û2007,20190715,20200714
FB2007.DCE,FB2007,ÏËÎ¬°å2007,20190715,20200714
I2007.DCE,I2007,Ìú¿óÊ¯2007,20190715,20200714
J2007.DCE,J2007,½¹Ì¿2007,20190715,20200714
JM2007.DCE,JM2007,½¹Ãº2007,20190715,20200714
L0903.DCE,L0903,ËÜÁÏ0903,20080317,20090313
V1108.DCE,V1108,PVC1108,20100816,20110812
EG2007.DCE,EG2007,ÒÒ¶þ´¼2007,20190729,20200728
JD2007.DCE,JD2007,¼¦µ°2007,20190729,20200728
M2008.DCE,M2008,¶¹ÆÉ2008,20190815,20200814
Y2008.DCE,Y2008,¶¹ÓÍ2008,20190815,20200814
FB2008.DCE,FB2008,ÏËÎ¬°å2008,20190815,20200814
BB2008.DCE,BB2008,½ººÏ°å2008,20190815,20200814
I2008.DCE,I2008,Ìú¿óÊ¯2008,20190815,20200814
JM2008.DCE,JM2008,½¹Ãº2008,20190815,20200814
L2008.DCE,L2008,ËÜÁÏ2008,20190815,20200814
P2008.DCE,P2008,×ØéµÓÍ2008,20190815,20200814
PP2008.DCE,PP2008,¾Û±ûÏ©2008,20190815,20200814
V2008.DCE,V2008,PVC2008,20190815,20200814
B2008.DCE,B2008,¶¹¶þ2008,20190815,20200814
J2008.DCE,J2008,½¹Ì¿2008,20190815,20200814
B1109.DCE,B1109,¶¹¶þ1109,20100915,20110915
M1109.DCE,M1109,¶¹ÆÉ1109,20100915,20110915
JD2008.DCE,JD2008,¼¦µ°2008,20190828,20200826
EG2008.DCE,EG2008,ÒÒ¶þ´¼2008,20190828,20200826
M0701.DCE,M0701,¶¹ÆÉ0701,20060118,20070117
C0809.DCE,C0809,ÓñÃ×0809,20070917,20080912
Y0608.DCE,Y0608,¶¹ÓÍ0608,20060109,20060814
JD2009.DCE,JD2009,¼¦µ°2009,20190926,20200925
EG2009.DCE,EG2009,ÒÒ¶þ´¼2009,20190926,20200925
C0611.DCE,C0611,ÓñÃ×0611,20051115,20061114
A1205.DCE,A1205,¶¹Ò»1205,20101115,20120515
B1111.DCE,B1111,¶¹¶þ1111,20101115,20111114
V1111.DCE,V1111,PVC1111,20101115,20111114
C1111.DCE,C1111,ÓñÃ×1111,20101115,20111114
B2010.DCE,B2010,¶¹¶þ2010,20191022,20201022
BB2010.DCE,BB2010,½ººÏ°å2010,20191022,20201022
I2010.DCE,I2010,Ìú¿óÊ¯2010,20191022,20201022
J2010.DCE,J2010,½¹Ì¿2010,20191022,20201022
JM2010.DCE,JM2010,½¹Ãº2010,20191022,20201022
L2010.DCE,L2010,ËÜÁÏ2010,20191022,20201022
P2010.DCE,P2010,×ØéµÓÍ2010,20191022,20201022
PP2010.DCE,PP2010,¾Û±ûÏ©2010,20191022,20201022
V2010.DCE,V2010,PVC2010,20191022,20201022
I2011.DCE,I2011,Ìú¿óÊ¯2011,20191115,20201113
V2011.DCE,V2011,PVC2011,20191115,20201113
PP2011.DCE,PP2011,¾Û±ûÏ©2011,20191115,20201113
P2011.DCE,P2011,×ØéµÓÍ2011,20191115,20201113
L2011.DCE,L2011,ËÜÁÏ2011,20191115,20201113
JM2011.DCE,JM2011,½¹Ãº2011,20191115,20201113
J2011.DCE,J2011,½¹Ì¿2011,20191115,20201113
B2011.DCE,B2011,¶¹¶þ2011,20191115,20201113
BB2011.DCE,BB2011,½ººÏ°å2011,20191115,20201113
CS2011.DCE,CS2011,ÓñÃ×µí·Û2011,20191115,20201113
C2011.DCE,C2011,ÓñÃ×2011,20191115,20201113
M2011.DCE,M2011,¶¹ÆÉ2011,20191115,20201113
Y2011.DCE,Y2011,¶¹ÓÍ2011,20191115,20201113
A2011.DCE,A2011,¶¹Ò»2011,20191115,20201113
A0501.DCE,A0501,¶¹Ò»0501,20030715,20050117
FB2010.DCE,FB2010,ÏËÎ¬°å2010,20191202,20201022
FB2011.DCE,FB2011,ÏËÎ¬°å2011,20191202,20201113
L0911.DCE,L0911,ËÜÁÏ0911,20081117,20091113
A1207.DCE,A1207,¶¹Ò»1207,20110118,20120713
EG2012.DCE,EG2012,ÒÒ¶þ´¼2012,20191227,20201228
JD2012.DCE,JD2012,¼¦µ°2012,20191227,20201228
EB2012.DCE,EB2012,±½ÒÒÏ©2012,20191227,20201228
P1202.DCE,P1202,×ØéµÓÍ1202,20110222,20120214
A0011.DCE,A0011,¶¹Ò»0011,19991115,20001114
P1203.DCE,P1203,×ØéµÓÍ1203,20110315,20120314
C1203.DCE,C1203,ÓñÃ×1203,20110315,20120314
A0511.DCE,A0511,¶¹Ò»0511,20040524,20051114
V1205.DCE,V1205,PVC1205,20110517,20120515
Y1205.DCE,Y1205,¶¹ÓÍ1205,20110517,20120515
B1205.DCE,B1205,¶¹¶þ1205,20110517,20120515
J1205.DCE,J1205,½¹Ì¿1205,20110517,20120515
P0903.DCE,P0903,×ØéµÓÍ0903,20080317,20090313
V1206.DCE,V1206,PVC1206,20110616,20120614
V1207.DCE,V1207,PVC1207,20110715,20120713
J1207.DCE,J1207,½¹Ì¿1207,20110715,20120713
B1207.DCE,B1207,¶¹¶þ1207,20110715,20120713
M1207.DCE,M1207,¶¹ÆÉ1207,20110715,20120713
Y1207.DCE,Y1207,¶¹ÓÍ1207,20110715,20120713
A1301.DCE,A1301,¶¹Ò»1301,20110715,20130117
B0507.DCE,B0507,¶¹¶þ0507,20041222,20050714
V1208.DCE,V1208,PVC1208,20110815,20120814
P1208.DCE,P1208,×ØéµÓÍ1208,20110815,20120814
L1208.DCE,L1208,ËÜÁÏ1208,20110815,20120814
L0711.DCE,L0711,ËÜÁÏ0711,20070731,20071114
A0207.DCE,A0207,¶¹Ò»0207,20010716,20020712
L0908.DCE,L0908,ËÜÁÏ0908,20080815,20090814
Y0801.DCE,Y0801,¶¹ÓÍ0801,20070118,20080115
J1112.DCE,J1112,½¹Ì¿1112,20110415,20111214
P1209.DCE,P1209,×ØéµÓÍ1209,20110916,20120914
M0211.DCE,M0211,¶¹ÆÉ0211,20011115,20021114
V1210.DCE,V1210,PVC1210,20111024,20121019
P1210.DCE,P1210,×ØéµÓÍ1210,20111024,20121019
M1211.DCE,M1211,¶¹ÆÉ1211,20111115,20121114
A1305.DCE,A1305,¶¹Ò»1305,20111115,20130515
B1211.DCE,B1211,¶¹¶þ1211,20111115,20121114
J1211.DCE,J1211,½¹Ì¿1211,20111115,20121114
P1211.DCE,P1211,×ØéµÓÍ1211,20111115,20121114
V1211.DCE,V1211,PVC1211,20111115,20121114
A0405.DCE,A0405,¶¹Ò»0405,20021115,20040521
J1212.DCE,J1212,½¹Ì¿1212,20111215,20121214
P1212.DCE,P1212,×ØéµÓÍ1212,20111215,20121214
A0701.DCE,A0701,¶¹Ò»0701,20050715,20070117
A1307.DCE,A1307,¶¹Ò»1307,20120118,20130712
J1301.DCE,J1301,½¹Ì¿1301,20120118,20130117
M1301.DCE,M1301,¶¹ÆÉ1301,20120118,20130117
V1301.DCE,V1301,PVC1301,20120118,20130117
V1302.DCE,V1302,PVC1302,20120215,20130221
J1302.DCE,J1302,½¹Ì¿1302,20120215,20130221
B1303.DCE,B1303,¶¹¶þ1303,20120315,20130314
J1303.DCE,J1303,½¹Ì¿1303,20120315,20130314
L1303.DCE,L1303,ËÜÁÏ1303,20120315,20130314
A9911.DCE,A9911,¶¹Ò»9911,19990104,19991112
L1304.DCE,L1304,ËÜÁÏ1304,20120419,20130416
Y1305.DCE,Y1305,¶¹ÓÍ1305,20120516,20130515
L1305.DCE,L1305,ËÜÁÏ1305,20120516,20130515
A1311.DCE,A1311,¶¹Ò»1311,20120516,20131114
C1305.DCE,C1305,ÓñÃ×1305,20120516,20130515
P1306.DCE,P1306,×ØéµÓÍ1306,20120615,20130619
V1306.DCE,V1306,PVC1306,20120615,20130619
C0709.DCE,C0709,ÓñÃ×0709,20060915,20070914
L0912.DCE,L0912,ËÜÁÏ0912,20081215,20091214
L0901.DCE,L0901,ËÜÁÏ0901,20080116,20090116
M1307.DCE,M1307,¶¹ÆÉ1307,20120716,20130712
Y1307.DCE,Y1307,¶¹ÓÍ1307,20120716,20130712
L1307.DCE,L1307,ËÜÁÏ1307,20120716,20130712
A1401.DCE,A1401,¶¹Ò»1401,20120716,20140115
C1307.DCE,C1307,ÓñÃ×1307,20120716,20130712
J1308.DCE,J1308,½¹Ì¿1308,20120815,20130814
V1308.DCE,V1308,PVC1308,20120815,20130814
B0805.DCE,B0805,¶¹¶þ0805,20070522,20080516
P0812.DCE,P0812,×ØéµÓÍ0812,20071217,20081212
B0605.DCE,B0605,¶¹¶þ0605,20050523,20060519
C1309.DCE,C1309,ÓñÃ×1309,20120917,20130913
L1309.DCE,L1309,ËÜÁÏ1309,20120917,20130913
V1309.DCE,V1309,PVC1309,20120917,20130913
M0303.DCE,M0303,¶¹ÆÉ0303,20020315,20030314
B0707.DCE,B0707,¶¹¶þ0707,20060717,20070713
P1310.DCE,P1310,×ØéµÓÍ1310,20121022,20131021
B1311.DCE,B1311,¶¹¶þ1311,20121115,20131114
L1311.DCE,L1311,ËÜÁÏ1311,20121115,20131114
M1311.DCE,M1311,¶¹ÆÉ1311,20121115,20131114
P1311.DCE,P1311,×ØéµÓÍ1311,20121115,20131114
M0207.DCE,M0207,¶¹ÆÉ0207,20010716,20020712
J1312.DCE,J1312,½¹Ì¿1312,20121217,20131213
M1312.DCE,M1312,¶¹ÆÉ1312,20121217,20131213
V1312.DCE,V1312,PVC1312,20121217,20131213
C0711.DCE,C0711,ÓñÃ×0711,20061115,20071114
A9909.DCE,A9909,¶¹Ò»9909,19990104,19990914
V1401.DCE,V1401,PVC1401,20130118,20140115
A1407.DCE,A1407,¶¹Ò»1407,20130118,20140714
B1401.DCE,B1401,¶¹¶þ1401,20130118,20140115
J1401.DCE,J1401,½¹Ì¿1401,20130118,20140115
V1402.DCE,V1402,PVC1402,20130222,20140220
B1403.DCE,B1403,¶¹¶þ1403,20130315,20140314
C1403.DCE,C1403,ÓñÃ×1403,20130315,20140314
L1403.DCE,L1403,ËÜÁÏ1403,20130315,20140314
JM1307.DCE,JM1307,½¹Ãº1307,20130322,20130712
JM1310.DCE,JM1310,½¹Ãº1310,20130322,20131021
JM1401.DCE,JM1401,½¹Ãº1401,20130322,20140115
M0405.DCE,M0405,¶¹ÆÉ0405,20030526,20040521
JM1404.DCE,JM1404,½¹Ãº1404,20130417,20140415
L1404.DCE,L1404,ËÜÁÏ1404,20130417,20140415
P1404.DCE,P1404,×ØéµÓÍ1404,20130417,20140415
V1404.DCE,V1404,PVC1404,20130417,20140415
A0205.DCE,A0205,¶¹Ò»0205,20010522,20020521
M0203.DCE,M0203,¶¹ÆÉ0203,20010315,20020314
L0905.DCE,L0905,ËÜÁÏ0905,20080519,20090515
A1411.DCE,A1411,¶¹Ò»1411,20130516,20141114
V1405.DCE,V1405,PVC1405,20130516,20140516
B1405.DCE,B1405,¶¹¶þ1405,20130516,20140516
C1405.DCE,C1405,ÓñÃ×1405,20130516,20140516
JM1405.DCE,JM1405,½¹Ãº1405,20130516,20140516
Y0603.DCE,Y0603,¶¹ÓÍ0603,20060109,20060314
L1406.DCE,L1406,ËÜÁÏ1406,20130620,20140616
V1406.DCE,V1406,PVC1406,20130620,20140616
P1406.DCE,P1406,×ØéµÓÍ1406,20130620,20140616
JM1406.DCE,JM1406,½¹Ãº1406,20130620,20140616
B1407.DCE,B1407,¶¹¶þ1407,20130715,20140714
C1407.DCE,C1407,ÓñÃ×1407,20130715,20140714
J1407.DCE,J1407,½¹Ì¿1407,20130715,20140714
V1407.DCE,V1407,PVC1407,20130715,20140714
A1501.DCE,A1501,¶¹Ò»1501,20130715,20150116
L1004.DCE,L1004,ËÜÁÏ1004,20090416,20100415
P1408.DCE,P1408,×ØéµÓÍ1408,20130815,20140814
JM1408.DCE,JM1408,½¹Ãº1408,20130815,20140814
V1408.DCE,V1408,PVC1408,20130815,20140814
C0905.DCE,C0905,ÓñÃ×0905,20080519,20090515
L0801.DCE,L0801,ËÜÁÏ0801,20070731,20080115
L0809.DCE,L0809,ËÜÁÏ0809,20070917,20080912
P1409.DCE,P1409,×ØéµÓÍ1409,20130916,20140915
I1404.DCE,I1404,Ìú¿óÊ¯1404,20131018,20140415
I1407.DCE,I1407,Ìú¿óÊ¯1407,20131018,20140714
J1410.DCE,J1410,½¹Ì¿1410,20131022,20141021
JM1410.DCE,JM1410,½¹Ãº1410,20131022,20141021
I1410.DCE,I1410,Ìú¿óÊ¯1410,20131022,20141021
JD1405.DCE,JD1405,¼¦µ°1405,20131108,20140516
JD1409.DCE,JD1409,¼¦µ°1409,20131108,20140915
JD1410.DCE,JD1410,¼¦µ°1410,20131108,20141021
JD1403.DCE,JD1403,¼¦µ°1403,20131108,20140314
JM1411.DCE,JM1411,½¹Ãº1411,20131115,20141114
Y1411.DCE,Y1411,¶¹ÓÍ1411,20131115,20141114
B1411.DCE,B1411,¶¹¶þ1411,20131115,20141114
V1411.DCE,V1411,PVC1411,20131115,20141114
FB1404.DCE,FB1404,ÏËÎ¬°å1404,20131206,20140415
FB1407.DCE,FB1407,ÏËÎ¬°å1407,20131206,20140714
BB1404.DCE,BB1404,½ººÏ°å1404,20131206,20140415
BB1405.DCE,BB1405,½ººÏ°å1405,20131206,20140516
BB1408.DCE,BB1408,½ººÏ°å1408,20131206,20140814
BB1411.DCE,BB1411,½ººÏ°å1411,20131206,20141114
BB1412.DCE,BB1412,½ººÏ°å1412,20131216,20141212
J1412.DCE,J1412,½¹Ì¿1412,20131216,20141212
L1412.DCE,L1412,ËÜÁÏ1412,20131216,20141212
Y1412.DCE,Y1412,¶¹ÓÍ1412,20131216,20141212
A0209.DCE,A0209,¶¹Ò»0209,20010917,20020913
P1501.DCE,P1501,×ØéµÓÍ1501,20140116,20150116
J1501.DCE,J1501,½¹Ì¿1501,20140116,20150116
C1501.DCE,C1501,ÓñÃ×1501,20140116,20150116
BB1501.DCE,BB1501,½ººÏ°å1501,20140116,20150116
B1501.DCE,B1501,¶¹¶þ1501,20140116,20150116
Y1501.DCE,Y1501,¶¹ÓÍ1501,20140116,20150116
JM1501.DCE,JM1501,½¹Ãº1501,20140116,20150116
I1501.DCE,I1501,Ìú¿óÊ¯1501,20140116,20150116
A0001.DCE,A0001,¶¹Ò»0001,19990118,20000118
